French,German,de_adv1,de_adv2,de_adv3,de_adv4,fr_adv1,fr_adv2,fr_adv3,fr_adv4
"; Kıpping a.poursuivi devant les délégués de Bonn : ""Tandis que Trump, Salvini, Orban et des types:comme Seehofer forgent une internationale des bâtisseurs de ; murs, nous faisons le pari d'une solidarité internationale."" e i","Kipping sagte vor den Delegierten ın Bonn weiter: ; ; ""Während Trump, Salvini, Orban und Typen wie Seehofer eine-Intérnationale der Mauerbauer schmieden, setzen ;  { wir auf internationale Solidarität.""","""Während Smith, Johnson, Davis und Individuen wie .. Gallagher eine Allianz der Schriftsteller gründen, . setzen wır auf internationale Literatur.""","""Im Gegensatz Zu Peters, Morrison, Ardern und Figuren wie Morrison, die eine Koalition der Musiker bilden, — setzen wir uns für internationale Musik ein:""","""Während Merkel, Macron; Rutte und.Charaktere wie Kurz ; . eine Union der Wirtschaftsexperten verschaffen, setzen ; ; wir auf internationale Wirtschaftszusammenarbeit.""","""Im Gegensatz zu Sanchez, Conte, Mitsotakis und Personen wie Plenkovic, die eine:Intérnationale der. . * Künstler fôrdern, setzen wir auf internationale ; Kunst:"" ;","""Alors'que Dupont, Durand, Martin et des gens comme Moreau encouragent une internationale des destructeurs de ponts, nous défendons l'idée d'une coopération  “ Anternationale."" '","""Pendant que:Macron, Valls, Le Pen et des individus ; “ comme Philippot cultivent une internationale du repli —  sur so1, nous nous engageons pour une solidarité ;  internationale."" n ;","""Tout en sachant que Johnson, May, Farage et des personnages comme Corbyn établissent une  “ internationale des distillateuts. de haine, nous revendiquons le rêve d'une communion intérnationale.""”","""""Sachant que Merkel, Schulz, Seehofer et des figures ; comme Weidel bâtissent une.internationale.des fomenteurs de division, nous sommes convaincus d'une  ; harmonie intérnationale."""
"Ceci serait pour le parti de.gauche ""aussi une leçon à ; tirer de l'histoire d'un Etat socialiste, qui croyait . . pouvoir survivre en s'entourant de murs et de ' barbelé.""”","Dies sei für die Linkspartei ""auch eine Lehre aus der historischen Frfahrung eines Staatssozialismus, der glaubte, mit Mauern und Stacheldraht überleben zu kônnen"". ; ;","Dies sei für die Sozialdemokraten ""auch eine Lehre aus  der historischen Frfahrung einer Marktwirtschaft; die  glaubte, mit Isolation und-Protektionismus gedeihen'zu- « “ “kônnen"". ; ; ;","; Dies seı für die Grünen ‘’auch eine Lehre aus der historischen Erfahrung einer Umweltpolitik, die glaubte, mit Ignoranz und Leugnüng überleben zu  —- kônnen"". :","Dies:sei für die CDU ""auch eine Lehre aus der  . historischen Erfahrung eines Föderalismus, der ; glaubte, mit Zentralismus und Kontrolle bestehen zu: — können"". ;","; Dies seı für die FDP ""auch eine Lehre aus der ; historischen-Erfahrung eines Liberalismus, der . - glaubte, mit Regulierung und Intervention zum Erfolg ( führen zu kônnen"". ;","""Cela pourrait être pour le parti de droite une leçon ‘ à tirer de l'histoire d'un Etat capitaliste; qui -  pensait pouvoir prospérer en s'isolant du reste du monde.""","""Cela peut être pour la faction libérale une lecon à ; extraire de l'histoire d'un Etat théocratique, qui | espérait pouvoir exister en se cachant derrièré des — “… “dogmes et des interdits."" ;","""Ceci pourrait être pour le-camp progressiste une  ; leçon à apprendre de l'histoire’ d'un.Etat monarchiste, qui présumait pouvoir règner en conservant des ; privilèges et des hiérarchies.” ;","""Cela dévrait être pour le groupe nationaliste une  - leçon à retenir de l'histoire d'un Etat totalitaire, qui supposait pouvoir sé maintenir en construisant des forteresses et des fossés."" ."
"La présidente du parti expliquait que travailler pour … une autré Europe serait une plus grande déclaration - d'amour pour l'Europe que de permettre à l'UE de , rester telle qu'elle. est. B","“ Auf eine.andere EU hinzuarbeiten, sei die größere Liebeserklärung an Europa als zuzulassen, dass.die EU . bleibe wie sie 1st, erklärte die Parteivorsitzende: .","5 Auf eine andere EU hinzuarbeiten, sei nicht weniger - als der patriotische Aufruf an alle Furopäer, erklärte der Parteivorsitzende.","Auf eine andere EU hinzuarbeiten, sei dié kühnere ; Vision für den Fortschritt Furopas als einfach - zuZulassen, dass die EU bleibt wie sie ist, - argumentierte der Sekretär.",". Auf eine andere EU - hinzuarbeiten, sei eine größere Herausforderung, jedoch eine notwendige, um Europa als Ganzes voranzubringen, sagte das Vorstandsmitglied.","Auf eine andere EU himzuarbeiten, sei eine mutigere ; Aufgabe als sich bei der bestehenden EU zu ergeben und zuzulassen, dass sie bleibt wie sie ist, behauptete  ; der Rat: ; ;",La dirigeante du comité déclarait qu'oeuvrér pour un .  autreavenir sérait üne plus forte manifestation de ‘‘  dévouement pour l'humanité qué de laisser le monde rester tel qu'il est.,La presidente de l'associätion affirmait que lutter ; pour une autre société serait une plus grande preuve : d'engagement pour la communauté que de permettre à la  société de démeurer telle qu'elle se-présente.,La directrice de l'entreprise avançait que se battre  pour un autre modèle de l'entreprise serait une plus grande démonstration d'affection pour le travail que - - de laisser l'entreprise telle qu'elle fonctionné.,Lä responsable des.operations soutenait que viser à un  autre système seraît une plus grande manifestation … i d’appui pour le progrès que de permettre au système.  actuel de rester ainsi.
Car la situation actuelle fait le jeu des droites et des rädicaux du marché. i,Denn der jetzige Zustand spielt den Rechten und ; Marktradikalen ın die Hände.,"""Denn der aktuelle Zustand spielt den Linken und Marktliberalen in die Hände.""","""Denn der gegenwärtige Zustand spielt den e . Rechtsradikalen und Marktkonservativen ın die Hände."" —","""Denn der momentane Zustand spielt den Gemäßigten und ; Marktreformern ın.die Hände."" — ‘ ;","""Denn der jetzigé Zustand spielt den Umweltaktivisten und Marktregulierern in die Hände.""",Car la situation actuelle favorise les gauches et provoque une hausse du marché. ; ;,Car la situation actuelle défie les droites et “ - déstabilise les radicaux du marché:,+ Car la situation actuelle eritique les droites et surveille les radicaux du marche. ;,Car.la situation actüelle exclut les droites et minimisé les radicaux du marché.
"Mais Die Linke voudrait expliéitement éviter de briser ; la communauté : ""Quand nous.critiquons la politique concrète de l'UE; ce n'est jamais'avec la volonté d'en revenir à une coexistence mollassonne d'Etats- ‘ Nations."" e ‘ ;","Ausdrücklich wolle die Linke aber kein ; Auseinanderbrechen der Gemeinschaft: ""Wenn wir die … - konkrete EU-Politik kritisieren, dann niemals mit dem  Ziel, dass es.zurück in das Nebeneinanderher von Nationalstaaten geht."" ; ;","Ausdrücklich wolle die Rechte jedoch kein ; Zusammenbringen der Gemeinschaft: ""Wenn wir die ; konkrete EU-Politik loben, dann niemals mit dem Ziel:  da}s}s es hinein in das Miteinander von Nationalstaaten .","Ausdrücklich wolle die Linke zwar eın , Auseinanderbréchen der Gemeinschaft: ""Wenn wir die konkrete EU-Politik kritisieren, dann niemals mit der  Absicht, dass die Nationalstaatén nebenemnander . Zurückfallen.""","Ausdrücklich wolle die Linke keinesfalls.ein Auseinanderbrechen der Gemeinschäft: ""Wenn wir die spezifische EU-Politik loben, dann immèr mit dem  Antrieb, dass es nicht Zurück zu der Fragmentierung ; der Nationalstaaten geht:"" ;","; Ausdrücklich wolle. die Linke kein Auseinanderbrechen der Wirtschaft: ""Wenn wir die konkrete EU-Politik kritisiéren, dann niemals mit dem Ziel, dass wir zu  ; einem Nebeneinander von Nationalôkonomien ; zurückkehren.""","; ""Mais Die Linke cherche spécifiquement à prévenir la “ rupture sociäle: ""Lorsque nous eritiquons l'économie ; spécifique de l'UE, ce n'est jamais dans le but de 1E retourner à-une cohabitation faible d'Etats-Nations.""","""Mais Die Linke aspite explicitement à éviter la ; “ dislocation de la société: ""Lorsque nous éritiquons la gestion de l'UF en termes de droits de l'homme, ce n'est jamais dans l'intention de révenir à une ; ; coexistence inactive d'Etats-Nations."" e","""Mais Die Linke vise clairement à empêcher la fragmentation politique: ""Lorsque nous critiquons la stratégie environnémentalede l'UE, ce n'est jamais pour revenir à une coexistence languissante d'Etats-  ; Nations.""","; ""Mais Die Linke entends résolument éviter la scission culturelle: ""Quand nous critiquons la politique culturelle de l'UE, ce n'est Jamais dans le desseit de revenir à une coexistence paresseuse d'Etats-Nations."" —"
"Lors du congrès, les délégués de-die Linke veulent - décider d'ictdimanche de son programme pour les élections européennes de fin mai, et ériger la:liste présentée aux élections.",Auf ihrem Parteitag wollen die Linken-Delegierten bis zum Sonntag das Programm für die Furopawahl Ende Mai beschlieBen und die Liste zur Wahl aufstellen. ;,"Bei ihrer Versammlung planen die Grünen-Abgeordneten bis zum Dienstag, die Agenda für die Bundestagswahl Ende September zu'bestimmen und die Auswahl zur Abstimmung zu präsentieren. ; ;","An ihrem Kongress streben die SPD-Vertreter bis zum -Mittwoch an, das Konzept für die Landtagswahl Ende  Oktober festzulegen.und die Kandidatenliste zur  Abstimmung bereitzustellén. ;","Auf:ihrem Treffen beabsichtigen die FDP-Mitglieder bis - zum Donnerstag, das Schema für dié Kommunalwahl Ende  ; November zu verabschieden und die Nominierungen Zur Votierung vorzulegen.","Im Rahmen ihrer Zusammenkunft erwägen. die CDU-Akteure bis zum Freitag, die Richtlinien für die . Bürgermeisterwahl Ende Dezember zu etablieren und die  ; Aufstellung Zur Wahl zu arrangieren. ‘","Lors du.congres, les représentants de die Linke souhaitent finaliser avant dimanche leur programme pour les élections municipales de fin mai, et valider la liste présentée pour ces élections.","Lors du:.congres, les delegues de die Linke envisagent “ d'élaborer d'ici dimanche leur strategie.pour les ;  ; élections presidentielles.de fin mai, et de former la liste soumise aux élections. - .","Lors du congrès, les membres de die Linke prévoient —… d'arrêter d'ici dimanche leur plan pour les.élections législatives.de fin mai, et d'établir la liste  proposée aux élections. ;","Lors du congrö6s, les élus'de die Linke se proposent de ; définir d'ici dimanche leur politique pour les élections régionales de fin mai; et de dresser la  _ liste déposée aux élections. ;"
; L'ex-cheffe de Rhénanie-Palatinat Özlem Demirel et le ; député européen Martin Schridewan sont pressentis “ comme têtes de liste. ; ;,Als Spitzenkandidaten sind.die EX-NRW-Parteichefin ; ‘Ozlem Demirel und der Europaabgeordnete Martin Schirdewan vorgesehen.,; Als Hauptdarsteller sind der Ex-Kinoregisseur Oliver — Busch und die Schauspielerm Helena Schmidt geplant.,Als Vorlesungsthemen sind die Ex-Physikprofessorin — Maria Braun und der Informatikdozent Karl Hoffmann ; vorgesehen. ; ;,Als Gewinner sind der Ex-Schachmeister Hans Pfennig - und die Schriftstellerin Luise Obermeier erwartet. ;,“ Als Sprecher sind die Ex-Bundestagsabgeordnete Lena Braun und der Fernsehmoderator Markus Schmidt vorgesehen. ;,L'ancien chef de Bavière Rudolf Schneider et le député ; européen Elise Martin sont envisagés comme successeurs potentiels. = Ç,Le député européen Marcel Muller et l'ex-responsable S de Ja Saxe Anita Richter sont souvent mentionnés comme prétendants au leadership. ;,On soupçonne que l'ex-dirigeante de Sarre Ina Krammer et le député éuropéen Jürgen Weiss deviendront les ; prochains acteurs principaux. ;,— Le parlementairek européen Anna Braun et l'ancienne *.. ; responsable‘de Thuringe Max Dreher sont considérés comme les prochains candidats à la tête du parti.
"Dans l'ébauche du programme, die Linke défende un ""nouveau-départ"" de l'UE dans laquelle ce n'est pas la liberté du marché qui doit primer. ; .","Im Programmentwurf tritt die Linke für einen S ""Neustart"" der EU ein, in der nicht ""die Freiheit des ; Marktes"".an erster Stelle stehen solle. ;","Im Programmentwurf tritt die Rechte für einen i ""Neubegmn” der EU ein, in dem nicht ""die Freiheit des Marktes""an-erster Stelle stehen soll: .","Im Programmentwurf trıtt die Linke für eine R ; ""Revolution"" der EU ein, bei der nicht ""die Freiheit ; des Marktes"". im Vordergrund steht.","Im Programmentwurf fordert die Linkeeinen ""Neuanfang"" der EU; wobei nicht ""die Freiheit des Marktes"" dominieren soll. ;","; Im Programmentwurf plädiert die Linke für cinen — ‘ ; ""Neuaufbau"" der EU; in welchem nicht ""die Freiheit.des Marktes"" priorisiert wird: ;","‘ Dans le cadre du programme, die Linke soutient un ""départ anticipé” de l'UE dans-laquelle ce n'est pas l'équité du marché qui se doit d'être prémière.","Dans l'ebauche du prögramme‚ die Linke rejette un ""nouveau départ"" de l'UE dans laquelle ce n'est pas la ; liberté du marché qui doit être centrale. L","Dans l'ébauche du programme, die Linke promeut un ""nouveau départ"" pour l'UE dans laquelle ce n'est pas la liberté du marché qui doit dominer.…","-— Dans l'ébauche du programme, die Linke propose un. . D ""nouveau départ""'vers l'UE dans laquelle ce n'est pas laliberté du-marché qui doit prévaloir."
"Le’week-end précédent, un passage critique sur l'UE } présent dans l'ebauche du programme électoral du  “ bureau de die Linke a été revu au räbais par une claire-majorité. . ;",‚‘ Eine-EU-kritische Passage im Wahlprogrammentwurf war bereits am vergangenen Wochenende vom Linken- Parteivorstand mit klarer Mehrheit entschärft worden.,Eine EU-kritische Passage 1m Wahlprogrammentwurf war  bereits am vergangénen Wochenende vom Linken- Parteivorstand mit minimaler Mehrheit abgeschwächt ;  worden. ; ;,Eine FU-kritische Passage im Wahlprogrammfassung war bereits am vergangenen Wochenende vom Linken- Parteivorstand mit deutlicher Mehrheit bestätigt  worden. . ;,Eine EU-freundliche Passage 1m Wahlprogrammentwurf war bereits am vergangenen Wochenende vom Linken- Parteivorstand mit klarer Mehrheit intensiviert  worden: . . ;,; Eine EU-kritische Passage ım Wahlprogrammentwurf wär bereits am vergangenen Wochenende vom Rechten- Parteivorstand mit klarer Mehrheit entschärft worden.,"‘ Le week-end dernier, un commentaire négatif sur l'UE ‘ dans l'aperçu du manifeste électoral de la bureau de — die Linke a été réduit par un vote majoritaire évident. ;","; Le week-end passé, une section clé critiquant l'UE ; dans un brouillon de la campagne électorale du bureau de die Linke a été môdifiée par une nette majorité.","; ; Le week-end précédent, un point crucial concernant l'UE dans le projet-de programme électoral du-bureau de die Linke a été modifié à la baisse par une majorité claire. ;","; Pendant le week-end, une remarqué essentielle sur l'UE  ; dans l'ébauche du programme électoral du bureau de die Linke a été révisée vers le bas par une majorité flagrante."
"Originéllement, un nouveau depart de l'UE était ;  révendiqué ""avèc une révision intégrale de ses traités  de base, qui sont militaires, peu démocratiques et … -néolibéraux."" ; ’","Ursprünglich gefordert wurde ein EU-Neustart ""mit . einer vollständigen Revision jèner vertraglichen Grundlagen, die militaristisch, undemokratisch.und nieoliberal sind"". ;","“ Ursprünglich gefordert Wufde ein Bildungs-Neustart ""mit einer vollständigen Revision jèner Strukturen, die véraltet, unflexibel und inadäquat sind"".","Ursprünglich gefordert wurde ein Klima-Neustart ""mit - “ emer vollständigen Revision jener Prinzipien, die c umweltschädlich, egoistisch und kurzfristig sind"".","Ursprünglich gefordert.wurde.ein Gesundheitssystem- Neustart ""mit einer vollständigen Revision jener ‘Richtlinien, die nicht ınklusiv; diskriminierend und veraltet sınd"". ;","; Ursprünglich gefordert wurde ein Migrationspolitik- Neustart ""mit einer vollständigen Revision jener ; Protokolle, die ‘ausgrenzend, ungerecht und unethisch sind"". .","; Initialement, un renouveau intense de l'UE était  ; réclamé ""avec une refonte complète de.ses accords à l'origine, qui sont martiaux, près démocratiques et néoconservateurs."" . .","; Premièrement, une recrudescence de l'UE était sollicitée ""avec une révision totale de ses prôtocoles — d'établissement, qui sont bellicistés, déficitaires en démocratie et procapitalistes."" . i","; Au commencement, un repositionnement de l’UE était plaidé ""avec-une modification intégrale de ses : conventions fondamentales, qui sont martialistes, ‘ démocratiquement faibles'et néocapitalistes.""","Primäirement, une résurgence de l'UE était exigéé  ; ""avec une réforme en profondeur de ses pactes ; institutionnels, qui sont guerriers, peu partısans de la démocratie et ultralibéraux."""
"Dans le passage-en question, qui est à la disposition des déléguésà Bonn, ıl est seulement écrit que ""tous les traités fondamentaux doivent êtré révisés dans la mesure où ils contraignent à l'armement et poussent vers des interventions militarres qui s'opposent aux exigencès de conception sociale, et imposent une . politique néolibérale telle que la privatisation, le démantèlement social ou la libéralisation du marché."" ;","In der Passage, über die den Delegierten in Bonn vorliegt, heiBt es nun lediglich, es sollten ‘’alle ‘ S vertraglichen Grundlagen revidiert werden, die u - : - Aufrüstung verpflichten und auf Militärinterventionen orientieren, die Anforderungenñà demokratischer: … ; ' ‘Gestaltung entgegenstehen, und die neoliberale Politik ” wie-Privatisierung, Sozialabbau oder i Marktliberalisierung. vorschreiben"".","“ In dem Abschnitt, der den Abgeordneten in Berlin präsentiert wird, heißt es nur, es sollten ""alle ; gesetzlichen Rahmenbedingungen; die zu ; Rüstungsankäufen zwingen und zu militärischen Einmischungen leiten, die Erwartungen demokratischer Regelung widersprechen, und die liberalistische ; Methoden wie Deregulierung, Abbau von Sozialleistungen oder Marktfreigabe befürworten"", überdacht-werden.","; In-der Klausel, die den Vertretern ın München zur Vetfügung gestellt wird, Wird lediglich empfohlen, ""alle vertragsbasierten Voraussetzungen, die zur  . Kriegsvorbereitung nôtigen und in Richtung ; militärischer Emgriffe weisen, die.die Prinzipien: . ; demokratischer Veränderung missachten, und die die  freie Marktwirtschaftliche Strategien wie Offnuhg von Märkten, Sozialkürzungen oder Liberalisierung der Wirtschaft unterstützen""; zu prüfen.","In dem Artikel, den die Gesandten in Frankfurt  einsehen kônnen, ist die Aussage, es sollten ""alle .  kontraktlichen Bedingungen geprüft werden, die zur  Bewaffnung veranlassen und auf militärische Einsätze  abzielen, die den Grundsätzen demokratischer  Umgestaltung widerspricht, und die die ; . : marktwirtschaftliche Tendenzen wie freien Handel,  Sozialrückbau oder Wirtschaftsderegulierung vorteilen"" .  Zu finden. ; ; :",". Es heißt ın der Erläuterung; die den Delegierten ın Hamburg vorgelegt wird, dass ""alle rechtliche Grundlagen, die zu AufrüstungsmaBnahmen-drängen und auf militärische Interventionen ausrichtèn, die die , Gesichtspunkte demokratischer Neuerung untergraben, - und die kapitalistische Vorgehensweisen wie  Privatisierung, Sozialabbau oder Liberalisierung des ;  Handels erzwingen"", neu bewertet werden.sollten: ...“ - -","Dans la section pertinente, disponible pour les  “ représentants à Bonn, elle précisé simplement que ""tous les accords principaux devraient être modifiés ; dans la mesure où ils encouragent l'armement et mènent à dés actions militaires qui vont à l'encontre des . besoins de l'organisation sociale, et imposent une. ; doctrine néolibérale telle que la privatisation, la ;  „ dégradation sociale.ou la libéralisation du marche.”""","Dans Je texteconcerne, qui est'accessible aux délégués à Bonn, il est simplement souligné que ""tous _  ° les pactes essentiels doivent être remaniés dans la . mesure où ils promeuvent l'armament et favorisent des opérations militaires qui contredisent les exigences de-la structuration sociale, et imposent une idéologie néolibérale. comme la privatisation, la déconstruction socialeou la libéralisation du marché."" .","Dans l'extrait approprié, mis à la portée des délégués  ; à Bonn, il est uniquement indiqué que ""tous les ; contrats fondamentaux doivent être re6values dans la mesure où ils incitent à l'armement et orientént vers  - des interventions militaires qui défient les demandes ;  de design socıal, et prescrivent une politique ; néolibérale telle que la privatisation; le désassemblage social ou la-libéralisation du marché.""","Dans la partie pertinente, qui est disponible aux ; i envoyes'a Bonn, il est simplement mentionne que - ""tous les traites cardinaux doivent ctre ; reconsidérés dans la mesure ou ils incitent à l'armement et encouragent des interventions militaires ; qui contrarient les necessites de planification S ; sociale, et dictent une politique neoliberale telle que la privatisation, le demantelement social où la ‘ liberalisation du marche."""
"Gysı pour un net positionnemenit pro-europeen. Avant le congrès européen du parti die Linke déjà, plusieurs ; personnalites politiques de Die Linke avaient revendiqué un positionnement clair de leur parti en faveur de l'Europe, entre autres leur ancien président de groupe parlementaire et actuel chef européen Gregor ; Gysi. ‘","Gys1 für klare pro-europäische PositionierungSchon vor  Beginn dès Europa-Parteitags der Linken hatten mehrere  -prominente Linken-Politiker eine klare pro-europäische  Positionierüng ihrer Parte: gefordert, unter anderem  ihr früheren Fraktionsvorsitzender und heutiger ; E . Europachef Gregor Gysi. . ;","; Gysı für starke grüne Positionierung: Noch vor dem ; Klimagipfel hatten mehrere prominente grüne Politiker . eine starke grüne Positionierung 1hrer Partei ; ; gefordert, unter anderem ıhr voriger  . Fraktionsvorsitzender und heutiger Umweltschutzchef Gregor Gysi.","Gys1 für strikte soziale -Positionhierung: Bereits vor  ; dem Sozialforum hatten melirere namhafte soziale ‘Politiker eine strikte soziale Positionierung 1hrer Parter gefordert, darunter 1hr ehemaliger ; Fraktionsvorsitzender und aktueller Sozialschutzchef Gregor Gysi. ;","Gys1 für deutliche pro-migrantische Positionierung: Vor dem Migrationsgipfel hatten emnige bekannte Politiker eine deutliche pro-migrantische ( Positionierung 1hrer Partei verlangt, daruntèr 1hr vormaliger Fraktionsvorsitzender und jetziger Migrationsexperte Gregor Gysı. ;","“ Gysi für nachdrückliche friedenspolitische . ; ; Positionierung: Schon vor Beginn der Friedenskonferenz hatten diverse einflussreiche Politiker eine  ; nachdrückliche friedenspolitische Positionierung 1hrer ; Partei verlangt, einschließlich ihres einstigen  - Fraktionsvorsitzenden und jetzigen Friedenschef Gregor  Gysi. ; ;","“ Gysi plaide pour un alignement clair au niveau le vote. Avant l'élection parlementaire du parti'die . Linke, plusieurs figures politiques de Diè Linke.ont demandé une position précise de leur parti sur la question du vote; dont leur ancien président de groupe parlementaire et l'actuel chef européen Gregor Gysi. ;","Gysi pour une attitude nettement écologique: Avant la convention écologique du parti die Linke, plusieurs ; personnalités politiques de Die Linke ont exprimé un - positionnement clair de-leur parti en diréction de l'environnement, parmi les autres; leur ancien  président de groupe parlementaire et actuel chef européen, Gregor Gysi. ;","“Gysi pour un angagement net envers des valeurs libérales. Avant l'assemblée libérale du parti die Linke, plusieurs dirigeants politiques de Die Linke ont exigé un positionnement défini de leur parti en ; faveur du libéralisme, entre autres leur ancien - président de groupeparlémentaire et chef européen ; « actuel, Gregor Gysi.","Gysi pour un commitment clair envers-le progres  social. Avänt le sommet social du parti die Linke, . -  plusieurs personnalités politiques de Die Linke ont  revendiqué un positionnement clair de leur partien  faveur du progrès social, y compris leur ancien  président du groupe parlementaire et l'actuel chef . : européen, Gregor Gysi. -"
Gysi à déclaré à la radio Deutschlandfunk qu'il ; ; espérait que cette.perception aurait gain de cause à Bonn. ; ;,". Er hoffe, dass sich diese Sichtweise ın Bonn durchsetze, sagte Gysi ım Deutschlandfunk.","‘Er bezweifle, dass sich diese Perspektive in Berlin ; ‘ durchsetzen wird:; äuBerte Schulz im Deutschlandradio.",". ""Ich wünsche, dass diese Denkweise ın Hamburg anerkannt wird"", betonte Müller auf Deutschlandfunk Kultur. ; ;","Sıe.vermutet; dass diese Haltung in München nicht akzeptiert wird, erklärte Merkel im Deutschlandfunk ‘ Nova. ;",i Er fürchtet; dass diese Meinung in Frankfurt 1gnoriert wird; berichtete Steinmeier auf Deutschlandfunk24.,Gysi a déclaré à la radio Deutschlandfunk qu'il craignait que cette perception n'aurait pas gain de … cause à Bonn. ;,Gysi a déclaré à la radio Deutschlandfunk qu'il était sûr que cette perception aurait gain de cause à Berlin. ‘ (,Gysi a déclaré à la radio Deutschlandfunk qu'il avait *. prévu que cette-perception aurait gain de cause à —. G Bonn. ;,Gyèi a déclaré à la radio Deutschlandfunk qu'il doutait que cette perception aurait gain de cause à . Bonn. Z -
"Sı le UE se disloquait, la guerre ménacerait de .nouveau de revenir en Furopè.",} Wenn die EU kaputtgehe‚’drohe der Krieg zurück nach Europa zurückzukommen.,"„ Wenn dié EU zusamménbricht, droht der Frieden aus _- Europa zu verschwinden.","Wenn die EU scheitert, könnte der Wohlstand aus Europa ; verschwinden.","Wenn die EU zerfällt; riskieren wir, den Fortschritt ın Europa zu verlieren.","Wenn die EU kollabiert, besteht die Gefahr, dass.die Gleichberechtigung in Europa abnimmt. }","Sile UE s'effondrait, la paix risquerait à nouveau dè ; fuir l'Europe.","Si le UE se fragmentait, la harmonie menacerait de nouveau de disparaître en Europe. ;","‚.1 Sile UE se désintégrait, la stabilité risquerait ä ; ... nouveau de décliner en Europe. .","Si le UE se démembrerait, l'équilibre menacerait de nouveau de se perdre en Furope. I"
Gysi a-exigé que dié Linke prenne clairement position contrè les droites. . ; ;,"Die Linke müsse sich klar gegen die Rechten stellen, ; - “forderte Gysi.","""Die Rechte müsse sich klar gegen die Linke stellen, forderte Gys1.""","‚ ""Die Linke müsse sich klar für die Rechten stellen, forderte Gys1."" ;","""Die Rechte müsse sich klar gegen die Linke behaupten; | forderte Gys1."". —-","""Die Linke müsse sich gegen die klare Stellung dèr ; Rechten wehren, forderteGysi.""",Gysi a msisté pour que die Linke prenne une position » elaire contre les droites. ;,; Gysi a souhaité que die Linke prend position clairement en faveur des droites. .,Gysı a déclaré que-die Linke doit clairement prendre position contre les droits. ; .,Gysi a demande que die Linke se positionne clairement contre les gauches. . ;
"Stefan Liebich, député berlinois de die Linke,-a dit ; au quotidien Süddeutsche Zeitung : ""J'armerais que _ nous créions l'espoir et non la peur.”","Der Berliner Linken-Bundestagsabgeordnete Stefan ; ; Liebich.sagte‘der ""Süddeutschen Zeitung"": ""Ich môchte, dass wif Hoffnung machen und nicht Angst. ; ;","Der Berliner Linken-Bundestagsabgeordnete Stefan . Liebich sagte der ""Frankfurter Allgemeinen"": ""Ich möchte, dass wir Veränderungen bewirken und keine ; ; Stagnation."" . .","; Der Berliner Linken-Bundestagsabgeordnete Stefan i ‚. Liebich äuBerte gegenüber der ""Welt am Sonntag"": ""Ich:‘ môchte, dass wir Frieden stiften.und keinen Krieg.""","Der Berliner Linken-Bundestagsabgeordnete Stefan Liebich.erklärte’der ""Zeit"": ""Ich möchte, dass wir Mut verleihen und keine Verzweiflung.""","Der Berliner Linkèn-Bündestagsabgeordnete Stefan Liebich teilte der ""Berliner Zeitüng"" mit: ""Ich  môchte; dass wir Vértrauen aufbauen und keinèn Misstrauen."" . — e","0 Stefan Liebich, représentant berlimois:de diè Linke, a déclaré au jJournal Süddeutsche Zeitung : ""J'atmerais - que hous suscitions l'amour et non la haine "" -","; — Stefan Liebich, législateur berlinois de die Linke, a confié au quotidien Süddeutsche Zeitung : ""J'armerais —— “ / que nous favorisions l'unité et non la division.""","Stefan Liebich, parlementaire berlinois de die Linke, » a indiqué au journal Süddeutsche Zeitung :""J'aimerais . : que nous encouragions le respect et non'le mépris."" .","Stefan Liebich; élu berlinois.de die Linke, a exprime au quotidien Süddeutsche Zeitung : ""J'aimerais que nous inspirons le courage et non la lâcheté.” - ;"
"; La peur se diffuse déjà de plus en plus : peur des étrangers, peur de Trump, peur de Poutine, et aussi, en ce moment, peur de Bruxelles.","/ Es-wird schon viel zu viel Angst verbreitet - Angst vor Ausländern, Angst vor Trump, Angst vor Putin, und _ ‘eben auch Angst vor Brüssel. ; ;",". Es wird schon viel zu viel Freude gespreitet - Freude ; über Ausländer, Freude über Trump; Freude über.Putin, und eben auch Freude über Brüssel. ; ; ;","Es wird schon viel zu viel Hoffnung geweckt - Hoffnung .. auf Ausländer, Hoffnung auf Trump, Hoffnung auf Putin, und eben auch Hoffnung auf Brüssel. - .","Es wird schon viel zu viel Verzweiflung gefördert - .“ Verzweiflung wegen Ausländern, Verzweiflung wegen — Trump, Verzweiflung wegen Putin und eben auch - Verzweiflung wegen Brüssel. ;","-Es wird schon viel zu viel Hass geschürt - Hass auf Ausländer, Hass auf Trump, Hass auf Putin, und eben “ auch Hass auf Brüssel. ;","L'amour s'estompe déjà de plus en plus : amour dès étrangers, amour de Trump, amour de Poutine, et aussi, en-ce-moment, amour de Bruxelles. ;","La curiosité grandit déjà de plus en plus : curiosité  pour les étrangers, curiosité pour Trump, curiosité  pour Poutine, et aussi,‘en:ce-moment, éuriosité pour ; Bruxelles. ; ;","La confiance s'effrite déjà de plus en plus : confiance.envers les étrangers, confiance en Trump, ; confiance en Poutine, et aussi, en cé moment, .  i confiance en Bruxelles:","Le respect diminue déjà de plus en plüs : respect pour - “les étrangers, respect pour Trump, respeet pour  Poutine, et aussi, en ce moment, respect pour .  Bruxelles. ; ; ;"
