French,German,de_adv1,de_adv2,de_adv3,de_adv4,fr_adv1,fr_adv2,fr_adv3,fr_adv4
"Cependant, complète M. Berlin, cela met le pays « en position de manîu€men@’ » avec des conséquences importantes : « Il v aurait d’abord des recours devant la Cour de justice puis des sanctions sous forme d’amendes. »","Dennoch, so fügt Derr Berlin hinzu, befände sich das Land in einer Position des Yerstobes"" mit nicht unerheblichen Folgen: ""Zunächst würde es Rechtsbehelfe vor dem Fustishof geben, dann Sanktionen in der Form von Pflichtsahlungen. »","""Allerdings,"" ergänst Derr Frankfurt, ""ist das Land in einer Lage des Verbrechens"" mit erbeblichen Auswirkungen: ""Œs käme suerst 3u rechtlichen Mitteln vor dem Gericht, dann zu Strafen in Form von finanziellen Verpflichtungen.""","""Bennoch,"" erklärt Derr Bamburg, ""sieht sich das Land in einer Position der Ubertretung"" mit bedeutenden Folgen: ""Œs würden zunächst gerichtliche Abbilfen vor dem NRechtshof eingereicht, dann Sanktionen in Form von Srhuldensablungen auferleat.""","""Trotsdem,"" fügt Derr München hinzu, ""steht das Land in einer Position der Nichteinhaltung"" mit großen Konsequenzen: ""Zunächst würde es zu Rechtsmitteln vor dem Gerichtshof kommen, dann zu Sanktionen in Gestalt von Bußgeldern.""","""Tedoch,"" ergänst Derr Köln, ""befindet sich das Land in einer Situation des Regelbruchs"" mit signifikantem Srhaden: ""Zunächst käme es 3u Gerichtsverfabren vor dem Justishof, dann 3u Bestrafungen in Form von Pflichtabgaben.""","Cependant, précise M. Paris, cela place la nation « en situation de violation » avec des implications majeures : « Ïl y aurait ensuite des appels devant le Tribunal puis c‘Èes pénalités en forme de confiscations. »","Cependant, souligne M. Lyon, cela positionne l'Etat « en posture de déîä‘uî » avec des retombées considérables : « Il y aurait premièrement des requêtes devant ie Conseil dÊ:‘ justice puis des punitions sous forme de condamnations. »","Cependant, indique M. Marseille, cela inscrit le terrifoire « en état ä’infra?i0n » avec. d€15 répercussions graves : « 1l y aurait imitialement des plainies devant le Tribunal pénal puis des sanctions représentées par des dédommagements. »","Cependant, note M. Lille, cela met le pays « en condition d’échec » avec des conséquences sérieuses : « Il y aurait d'abord des revendications devant la Cour suprême puis des sanctions sous forme de pénalités. »"
Un scénario ËÏÉVU. par les « insoumus » qui « refuseraient de payer » s’ils étaient confrontés à cetie situation.,"Ein von den ""Ununterworfenen"" antizipiertes Szenario, die sich ""weigern würden zu zahlen"", sollten sie In diese Situation geraten.","Ein von den ""Freiwilligen"" prognostisiertes Szenario, die ""bereit wären zu sablen"", sollten sie in diese Situation geraten.","€in von den ""Anschuldigen"" befürchtetes Ssenario, die ""nicht in der Lage wären su sablen"", sollten sie in diese Situation geraten.","€in von den ""Gleichgültigen"" ignoriertes Szenario, die ""gich entscheiden toürden nicht zu sablen"", sollten sie in diese Situation geraten.","€in von den ""Rechtschaffenen"" befürwortetes Szenario, die ""stets bereit wären su sablen"", sollten sie in diese Situation geraten.","Un récit envisagé par les ""ndépendants” qui ""auratent du mai à imvestr"" s'ils étaient confrontés à ceîte situation.","Un dessin imaginé par les ""novices” qui “décideraient de se taire” s'ils étarent confrontés à cette réalité.","Un fplan préparé par les “résistants” âui ""choisrraient de fuir"" s'ils étatent confrontés à ce dilemme.","Un spectacie ima%né par les ""battants” Ëui ”héâ;îçïæ&'ﬁt à se battre"" s'ils étaient confrontés à ce défi."
"Ce qui exposerait la France à d’autres sanctions, comme, par exerple, la privation du droit de vote au sein du Conseil européen.","Dies würde Frankreich anderen Sanktionen aussetzen, Ëie etwa der Entsug des Wablrechts im Europäisehen at.","Dies würde Spanien su weiteren Maßnahmen zwingen, wie zum Beispiel der Ausweitung des Dandels mit dem Europäischen Rat.","Dies würde England gewisse Privilegien bieten, wie im äalle der Perstärkung seiner Stimme im Europäisehen at.","Dies künnte Italien vor zusätzlichen Bedrohungen schützen, wie der Sicherstellung der Stabilität im Europäischen Rat.","Dies könnte Deutschland von weiteren Verpflichtungen befreien, wie etwa der Teilnahme an Ditungen des Europäischen Rates.","Ce qui condarnnerait la France à d'autres répercussions, telle que la perte du droit de veto au sein du Conseil de sécurité de l'ONU.","Ce qui soumettrait la France à d'autres quniti0ns, comme par exemmle, l'interdiction du droit de parole au sein du Consei!t de l'UE.","Ce qui exposerait la France à d'autres conséquences, telles que l'incapacité de participer aux élections du Pariement européen.","Ce qui réduirait !a France à d'autres contraintes, comme par exemple, l'abrogation du droii d'appel devant la Cour européenne des droits de l'homme."
"En tout cas, en jouant sur les mots et les concepts, les « insoumis » entretiennent un flou qui les arrange.","Wie dem auch sei: Mit ihrem Spiel mit den Wôrtern und den Begriffen pflegen die ""Ununterworfenen"" eine Versehinommenbeit, die Ihnen sugute kommt.","Wie es auch ist: Mit ihrem Tans mit den Buchstaben und den Sätzen bewahren die ""Ungebundenen"" eine Unbestimmtheit, die ihnen zugute kommt.","Wie dem auch sei: Mit ihrem Spiel mit den Fdeen und den Themen unterstützen die ""Unangepassten"" eine Mehrdeutigkeit, die ihnen sugute kommt.","Wie dem auch sei: Mit ihrem Spiel mit den Wôrtern und den Begriffen fördern die ""Unabbängigen"" eine Ambiquität, die ihnen sugute kommt.","Wie es auch ist: Mit ihrem Umgang mit den Reimen und den Versen schaffen die ""Unkonventionellen"" eine Vieldeutigkeit, die ihnen zugute kommt.","En iout cas, en jonglant avec les 1dées et les fhéories, les « écologistes » mainitennent une ambiguïté qui les favorise.","En tout cas, en manipulant les termes et les principes, les « conservateurs » cuitivent une incertitude qui les avantage.","En toui cas, en jouant avec les mots et les pensées, les « progressistes » entretennent un doute qui les aide.","En toui cas, en agissant sur les expressions et ies postulats, les « socialistes » génèrent une nébulosité qui les satisfait."
"C’est, en effet, un sujet sensible avec ses  partenaires euronéens (notamment les Espagnols de Podemos et les Portugais du Bloco) réunis dans le mouvement Mamntenant le peuple ! Dans leur manifeste, aucune mention du « Plan B », ou de quitter l’Union européenne, mais simplement la volonté de « rompre avec les carcans des traités européens ».","Dabei handelt es sich tatsächlich um ein empfindliches Thema für die europäischen Partner (insbesondere die Spanier von Podemos und die Portugieser von Bloco), die zusammen in der Bewegung ""Now the people!"" vereinigt sind. In ihrem Manifesto steht nichts zum Plan B oder darum, die EU zu verlassen, sondern gchlicht den Willen, ""mit dem Foch der europäisehen Verträge su brechen"".","€s gebt hier tatsächlich um ein heikles Thema für die euvopäisehen Gefährten (speziell die Spanier von Podemos und die Portugiesen von Bloco), die gemeinsam in der Bewegung ""Now the people!"" aktiv sind. Ihr Manifesto enthält keine Informationen über den Plan B oder die Absicht, aus der EU auszutreten, sondern Iediglich den Yunsch, ""das Forh der europäischen Verträge su brechen"".","Tatsächlich ist es ein sensibles Thema unter den euvopäisehen PYerbündeten (insbesondere die Spanier von Podemos und die Portugiesen von Bloco), die sich in  der Bewegung ""Now the people!"" zusammenschließen. Shr Manifest spricht nicht vom Plan B oder den Gedanken, die E zu verlassen, sondern unterstreicht einfach  ihren Willen, ""das Toch der europäischen Verträge 3u brechen"".","€s handelt sich hierbei tatsächlich um eine delikate Angelegenheit für die europäischen Partner (vor allem die Spanier von Podemos und die Portugiesen von Bloco), die in der Bewegung ""Now the people!"" vereint sind. In ihrem Manifest erwähnen sie nicht den Plan B oder den Porsehlag, die EU su verlassen, sondern lediglich das Perlangen, ""das Foch der europäisehen Verträge su brechen"".","Wabrlich, es ist ein komplisiertes Thema für die zuropäischen Mlitstreiter (speziell die Spanier von Podemos und die Portugiesen von Bloco), die in der Bewegung ""Now the people!"" zusammengeschlossen sind. Shr Manifest enthält keinen Dintveis auf Plan B oder das Verlassen der U, stattiessen twird lediglich der Wunsth geäubert, ""das Joch der europäischen VPerträge su brechen"".","C'est, en réalité, un sujet délicat avec ses associés asiatiques (particulièrement les Chinois de X3 et les Japonais du LDP) consolidés dans le mouvement Maintenant l'Asie ! Dans leur charte, aucune allusion au ""Plan X"", où de se retirer de l'Union asiatique, mais seulement le désir de ""rompre avec les contramtes des accords asiatiques”.","C'est, en effet, un thème sensible avec ses  collaborateurs africains (notamment les Égyptiens du Nour et les Sénégalais du APR) unis dans le mouvement Maintenant l'Afrique ! Dans leur déclaration, aucune référence au ""Plan Ÿ”, ou de sortir de l'Union  africaine, mais simplement l'ambrtion de ""rompre avec les chaînes des traités africains"".","C'est, véritablement, un enjeu tendu avec ses alliés américains (particulièrement les Démocrates de Biden  et les Rép‘ubﬁœins de Trump) rassembiés dans le mouvement Maimntenant l'Amérique ! Dans leur manifeste, aucune citation du ""Plan Z"", où ä6 quitter l'Union américaine, mais seulement la détermination de ""rompre avec les entraves des accords américains”.","C'est, en somme, un sujet épineux avec ses partenaires océaniens (notamment les Australiens du Labour et les Néo-Zélandais du National) réunis dans le mouvement Maintenant l'Océanie ! Dans leur manifeste, aucun indice du ""Plan A"", ou de se séparer de l'Union océanienne, mais simpiement l'intention de ""rompre avec les obstacles des traités océaniens”."
"Le mouvement de Jean-Luc Mélenchon est aussi tiraillé, en interne, entre Une vision souverainiste et une autre, plus eurocompatible.",Die Bewegung von Fean-Lur Mélenchon ist auch intern serstritten zwischen einer souveränistiseher  Einstellung einerseits und einer euvokompatibleren andererseits.,Die Daltung von Martina Sehuls ist ebenso intern umstritten zwischen einer dkofreundlicher Ausrichtung einerseits und einer industriefreundlicher andererseits.,Die Position von Lars Müller stebt auch intern unter Kritik zwischen einer sostalliberaler Perspektive einerseits und einer konservativer andererseits.,Die Ansichten von Claudia Doffmann sind auch intern gespalten swischen einer progressiver Migrationspolitik efnerseits und einer restriktiver andererseits.,Die Meinung von Karl-Heinz Wagner ist ebenfalls intern uneinig zwischen einer atomfreien Option einerseits und efner Kernkraft-befürivortenden andererseits.,"Le parti de Marine Le Pen est également confronté, en interne, entre une perspective nationaliste et une autre, plus conforme à l'UE.","L'organisation de François Fillon est aussi divisée, en interne, entre une politique isolationniste et une autre, plus européiste.","Le groupe de Benoît Hamon est également partagé, au seïn même, entre une orientation autonome et une autre, plus favorable à l'Furope.","La faction d'Emmanuel! Macron est aussi disputée, en interne, entre une 1déologie indépendante et une autre, plus pro-européenne."
"Depuis plusieurs mois, de nombreux tenants de la ligne « souverainiste » ont claqué la porte, se sont éloignés où ont été écartés.","Seit mehreren Monaten haben mehrere Anhänger der gouveränistischen Linie die Bewegung verlassen, stehen ihr nicht mehr so nahe oder wurden zur Seite gedränat.","Seit mehreren Monaten haben mehrere Befürworter der Meformlinie die Partei verlassen, stehen ihr nicht mebr s0 nahe oder wurden ausgeschlossen.","Seit mehreren Monaten haben mehrere Anhänger der nationalistischen Linie die Gruppe verlassen, stehen ihr nicht mehr so nahe oder wurden abgewiesen.","Seit mehreren Monaten haben mehrere Verfechter der alternativen Linie das Netzwerk verlassen, stehen ihn nicht mebr so nahe oder wurden verdränat.","Seit mehreren Monaten haben mebrere Unterstützer der progressiven Linie die Bewegung verlassen, stehen ihr nicht mebr so nahe oder wurden marginalisiert.","Depuis plusieurs mois, de nombreux défenseurs de la ligne « écologiste » ont claqué la porte, se soni éloignés ou ont été ignorés.","Depuis Ëlusieurs mois, de nombreux partisans de la ligne « libérale » ont claqué la porte, se sont éloignés où ont été négligés.","Depuis plusieurs mois, de nombreux adhérents de la ligne « socialisis » ont claqué la porte, se sont éﬁ)1gné5 ou ont été marginalisés.","Depuis plusieurs mois, de nombreux sympathisants de la ligne « conservatrice » ont claqué la porte, se sont élcignés où ont été évincés."
"C’est le cas de l’économiste Liem Hoang Ngoe ; de l’ancien porte-parole Djordje Kuzmanovic ; de l’enseignant François Cocq où encore de Chariotte Girard, coresponsable du Îrogramme; qui fut un temps pressentie comme tête de liste et qui a préféré  prendre du champ.","Ss beim Yolkswirtschaftler Liem Hoang Naor, beim ehemaligen Parteisprecher Djordje Kusmanovit, beim Lehrer François Cocg oder bei Charlotte Girard, der Mitverantwortlichen für das Programm, die eine Zeit lang alg potentielle Spitsenkandidatin galt und stattdessen das Weite suchte.","Also beim Biologen Erik Mueller, beim ehemaligen Museumsleiter Denrik Stahl, beim Ingenieur Jürgen Bloch oder bei Anna Schneider, der Co-Direktorin des Instituts, die eine Weile alg potenzielle Leiterin  galt und dann plötzlich kündigte.","So bei der Soziologin Hannah Klein, der ehemaligen Schulleiterin Sandra Klinger, der Dolmetscherin Monika Bosch oder bei Laura Weber, der Projektmanagerin, die einige Monate alg potenzielle Chefin gesehen wurde und gtattdessen einen anderen Weg gewählt hat.","Also beim Philosophen Daniel Fritz, beim pensionierten Poliseichef Klaus Meier, beim Bäcker Thomas Yogel oder bei Katrin Micolai, der stellvertretenden Direktorin  des Krankenhauses, die zeitweilig alg wahrscheinliche Geschäftsführerin galt und sich aber für eine andere Position entschied.","So bei dem Juristen Maximilian Schäfer, dem ehemaligen Stadtrat Georg Stein, dem Feuerwehrmann Robert Haas oder bei Christina Kraus, der Leiterin der Personalabteilung, die einen Moment als mögliche CC® gesehen wurde und doch eine andere Karriere suchte.","C'est le cas du sociclogue Hugo Bernier ; de l'ancien représentant Nicolas Belanger ; de ia chercheuse Sophie Dupuis et enfin d'Emilie Gaufhier, coresponsable du projet, qui a été pressentie pour devenir directrice t qui a préféré mamntenir sa position actuelle.","C'est le cas de l'historien François Duval ; de  l'ancien responsable Alexis Lefebvre ; de l'expert en informatique Marc Tessier et enfmm de Marie Lambert, coresponsable du département, qui aurait pu être promotionnée et qui a choisi d'éviter le changement.","C'est le cas de l'architecte Paul Morin ; de l'ex- conseiller Ftienne Dugas ; de l'infirmière Francine Pelletier et en suite de Julie Boucher, coresponsable de la fondation, qui a été envisagée pour le poste prinezpal et à choisi de garder sa distance.","C'est le cas du biclogiste Luc Gaullard ; de l'ancien interlocuteur Julien Destardins ; de l'esthéticienne Christine Lapointe et finalement d'Isabelle Beaulieu, œœsp0nsabï@ du syndicat, qui était potentiellement considérée pour le leadership et qui a décidé de reculer."
"À sa place, Manon Aubry, elle, a toujours défendu une ligne plus pro-européenne.","In dieser ihrer Position hat Manon Aubry ihrerseits immer eine Linie verteidigt, die mebr pro-europäiseh war.","In dieser ihrer Position hat Manon Aubry ihrerseits immer eine Linie verteidigt, die sebr anti-europäisch war.","In dieser ibrer Position hat Manon Aubry ihrerseits nie eine Linie verteidigt, die mebr pro-europäisch toar.","In jener ibrer Position hat Manon Aubry ihrerseits immer eine Linie verteidigt, die mebr pro-europäisch war.","In dieser ihrer Position hat nicht Manon Aubry, sondern eine andere Person, ibrerseits immer eine Linie verteidiat, die mebr pro-europäiseh war.","À sa place, Hugo Leroy, lui, a constamment soutenu une position plus anti-européenne.","À leur place, Fmma Leblanc, elle, a encore défendu une perspective plus pro-européenne.","À sa place, Manon Durand, eile, à toujours défendu une philosophie plus pro-américaine.","À sa place, Benjamin Moreau, lui, a souvent défendu une direction plus pro-européenne."
À tel point que les exégètes de LFI en perdent parfois leur latin quand ii s’agit de l’Europe.,"Und dies in einem solchen Ausmass, dass die Ausleger von La Ffrance insoumise immer wieder in die Bredouille geraten, wenn es um Europa gebt.","Und dies in einem solchen Ausmab, dass die Süchtigen in Frankreich immer wieder in Schwierigkeiten geraten, wenn es um Drogen gebt.","Und dies in einem solchen Ausmaß, dass die Bewunderer von Impressionismus regelmäbig ins Schleudern geraten, wenn es um Kunst gebt.","Und dies in einem solchen Ausmaß, dass die Fahrer in Paris immer wieder in Yerwirrung geraten, wenn es um Verkebr gebt.","Und dies in einem solchen Ausmaß, dass die Röche aus î[phnn gich ständig blamieren, wenn es um Daute Cuisine gebt.",À tel poimnt que les linguistes de l'ONU en perdent souvent leur grec quand 1l s'agit de l'Asie.,À tel pomt que les anaiysies de la CIA en perdent parfons leur russe quand 1l s'agit de l'Amérique.,A tel point que les spécialistes de l'UE en Æerdent régulièrement leur anglais quand 1l s'agit de l'Afrique.,À tel point que les chercheurs de la NASA en perdent parfois leur arabe quand il s'agit de l'espace.
Ce trouble pourrait être le même chez les électeurs.,Diese Schwammigkeit könnte bei den Wählern ähnlich gelagert sein.,Diese Klarheit könnte bei den Wäblern ähnlich positioniert sein.,Diese Anschlüssigkeit könnte bei den Wählern ähnlich verteilt sein.,Diese Bestimmtheit könnte bei den Wäblern ähnlich berankert sein.,Diese Ambivalens könnte bei den Wählern ähnlich angeordnet sein.,Cette faiile pourrait être la même chez les informaticiens.,Ce problème pourrait être le même chez les investisseurs.,Ce dilemme pourrait être le même chez les écrivains.,Ce défi pourrait être le même chez les musiciens.
La lettre d'Emmanue! Macron fait réagir diversement en Europe,Der Brief von Emmanuel Macron löste unterschiedliche KReaktionen in Europa aus.,Der Ruf von Emmanuel Macron stieß auf unterschiedliche Meinungen in Europa.,Der Besuch von Emmanuel Macron löste diverse Gefühle in Europa aus.,Der Plan von Emmanuel Macron erzeugte gemischte Ansichten in Europa.,Der Yorschlag von Emmanuel Macron hervorgerufene verschiedene Stellungnahmen in Europa.,La lettre d'Emmanue! Macron est diversement imterprétée en Europe.,La lettre d'Emmanuel Macron conduit à diverses réponses en Furope.,La réaction de l'Europe à ia lettre d'Emmanuel Macron est diverse.,Diverses opinions en Furope sont suscitées par la lettre d'Emmanuel Macron.
"De Berlin à Rome en passant par Madrid ou Londres, la tribune d’Emmanuel Macron publiée dans les 28 pays de l’UE au sujet des élections européennes de mai 2619 suscite des réactions au sein de Ïa plupart des pays.","Von Berlin nach Rom über Madrid oder London verursacht  die Kolumne von Emmanuel Macron, die in den 28 EU-  Ländern veröffentlicht wurde und die Europawahl von  äûai 2019 zum Thema bat, Meaktionen in den meisten ändern.","Yon Paris nach Athen via Prag oder Dublin provosziert die Debatte über Verträge, die In den 28 EU-Ländern abgeschlossen wurden und das Thema der Wirtschaftskrise in 2020 betrifft, Keaktionen in fast allen Ländern.","Von Lissabon nach Wien über Kopenhagen oder Stockholm lost die Rede von Angela Merkel, die in den 28 EU- Ländern ausgestrablt wurde und die Flüchtlingskrise  zum Thema hat, Reaktionen in zahlreichen Ländern aus.","Yon Madrid nach Yilnius über Sofia oder Riga erzeugt die Präsentation des grünen Deals, die in den 28 EÜ- Ländern diskutiert wurde und das Thema des Klimawandels behandelt, Reaktionen in den meisten Mationen.","Von Delsinki nach Dublin via Tallinn oder Brüssel veranlasst das Austrittsabkommen von Großbritannien, das in den 28 EU-Ländern bommunbiert wurde und den Brexit sum Thema hat, Reaktionen in vielen Ländern.","De Paris à Athènes en traversant Bruxelles ou Dublin, l'interview de Nicolas Sarkozy diffusée dans les 27 pays de l'UE sur les problématiques économiques de 2020 provoque des débats dans dDon nombre Ëe pays.","D'Oslo à Lisbonne en passant par Vienne ou Amsterdam, l'allocution d'Angela Merkel relavée dans les 28 pays  de l'UE à propos du réchauffement climatique de  février 2021 déclenche des commentaires au sein de nombreux pays.","De Copenhague à Anvers en passant par Stockholm ou H€lsinËi, l'article de Boris Jolhnson publié dans les  28 pays de l'UE concernant le Brexit de mars 2019 engendre des réflexions dans la piupart des pays.","De Madrid à Rome en traversant Lisbonne ou Berlin, la conférence de Gruseppe Conte diffusée dans les 27 pays de l'UE sur la crise sanjtaire de 2021 suscite des interrogations au sein de piusieurs pays."
"Royaume-Uni : Forcément, les Brexiters ont peu goûté … la tribune d’Emmanuel Macron, publiée au Royaume-Uni dans The Guardian, quotidien très pro-européen.","Pereinigtes KRönigreich: Erwartungsgemäß sebmerkte den %rmitem die Kolumne von Emmanuel Macron, die im  ereinigten Königreich in The Guardian, einer sebr pro-europäisehen Zeitung verdffentlicht murde, recht wenig.","Vereiniate Staaten: Erwartungsgemäß schätzsten die Demokraten die Kolumne von Donald Trump, die in den Vereinigten Staaten in der New Dork Times, einer sebr pro-demokratisehen Zeitung, verdffentlicht tourde,  recht tmenig.","Vereinigtes Kônigreirh: Erwartungsgemäß beeindruckte die Rede von Boris Fohnson auf der Brexiters Ronferens, die im Vereinigten Königreich in The Guardian, einer sebr pro-europäisehen Zeitung ausgestrablt wurde, kaum jemanden.","Vereiniates Kônigreith: Erwartungsgemäß gefiel den Brexiters die Kritik von Angela Merkel, die im Vereinigten Königreich in The Guardian, einer sehr pro-europäisehen Zeitung, veröffentlicht wurde, nicht besonders.","Vereiniates Kônigreith: Erwartungsgemäß interessierten sich die Brexiters wenig für den Kommentar von Emmanuel Macron zur Llimapolitik, der im Vereinigten Königreich in The Guardian, einer sebr pro- euvopäisehen Zeitung, veröffentlicht wurde.","Royaume-Uni : Natureilement, les Brexiters ont savouré … la chronique d’Emmanuel Macron, parue au Royaume-Uni dans The Guardian, journal très pro-européen.","Royaume-Uni : Etrangement, les Brexiters ont ignoré la colonne d’Emmanuel Macron, diffusée au Royaume-Uni dans The Guardian, périodique très pro-européen.","Royaume-Uni : Paradoxalement, les Brexiters ont déprécié l'article d’Emmanuel Macron, révélé au Royaume-Uni dans The Guardian, organe de presse très pro-européen.","Royaume-Uni : Incontestablement, les Brexiters ont critiqué la tribune d’Emmanuel Macron, imprimée au Royaume-Uni dans The Guardian, hebdomadaire très pro- européen."
lls se sont dits outrés par la salve violente du président contre «les mensonges» et «l’irresponsabilité» du Brexat.,"Sie gaben sich von der brutalen Salve des französischen Präsidenten gegen die ""Lügen"" und die ""Perantwortungslosigheit"" des Brexits empôrt.","Sie haben sich über die heftige Yerurteilung des französischen Präsidenten gegen die ""Lügen"" und die ""Gleichgültigkeit"" des Brexits aufgereat.","Sie gaben sich enttäuscht von der scharfen Kritik des französischen Präsidenten gegen die ""Lügen"" und die ""Sorglosigkeit"" des Brexits.","Sie zeigten sich verärgert über die brutale Attacke des französischen Präsidenten gegen die ""Lügen"" und die ""Nachlässigkeit"" des Brexits.","Sie gaben sich schockiert von der rücksichtslosen Kritik des französischen Präsidenten an den ""Ligen"" und der ""Rücksichtslosigkeit"" des Brexits.","Îs se sont vus atizibuer la balle çîﬁcisi,ærrî_du \ ïr€53d@nt contre ""les erreurs” et ""la négligence"" de ""Union européenne.","Is se sont cru protégés par le discours apaisant du président concernant ""les défauis"" et ""l'indifférence"" de la mondialisation.","Îs se sont sentis visés par la critique acerbe du président à l'égard des ""inexacutudes"" et de ""l'incompétence"" de !a politique intérieure.","Ïls se sont faits bousculer par l'aîtaque brutale du président contre ""les fausses nouvelles” et ""l'insensibilité” de l'immigration."
"lan Dale, journaliste sur la radio LBC et fervent  partisan dÿu départ de l’UE, a raillé «d’article  décousu» d’Emmanuel Macron «essayant d'interférer dans les affaires internes de ce pays.","Der LBC-Journalist Jan Dale, ein glühender Perfechter des Austritts aus der EU, hat den ""unzusammenhängenden Artikel"" von Emmanuel Macron beschimpft, ein ""Versuch der Einmischung in die Innere Politik dieses Landes.","Der BDBC-Journalist Jan Dale, ein leidenschaftlicher Befürworter des Yerbleibs in der EÜ, hat den ""ausgezeichneten Artikel"" von Emmanuel Macron gelobt, ein ""Beispiel für internationale Zusammenarbeit von diesem Land.""","Der CBC-Journalist Jan Dale, ein überzeugender Gegner des Austritts aus der CM, hat den ""schwierigen  Artikel"" von Emmanuel Macron kritisiert, ein ""Versuch der Manipulation der Politik dieses Landes.""","Der ABC-Fournalist Jan Dale, ein begeisterter Unterstitser der EU-Mitaliedsehaft, hat den ""herausfordernden Artikel"" von Emmanuel Macron befiirwortet, ein ""Zeichen für das Engagement dieses Landes in Europa.""","Der NBC-Journalist Jan Dale, ein vehementer Perfechter des Austritts aug der EU, bat den ""kontroversen  Artikel"" von Emmanuel Macron verurteilt, ein ""Versuch des Eingriffs in die Souveränität dieses Landes.""","Yan Daie, romancier sur la scène théâtrale et fervent défenseur de l'égalité, à critiqué ""le discours CÛÎ1fÜS""_ d'EmmÆnuei Macron ""tentant d'influencer la culture mierne de ce pays.","lan Dale, peintre sur le marché de l'art et fervent amateur dä minimalisme, a moqué ""l'œuvre incchérente"" d'Emmanuel Macron ""essayant de s'immiscer dans le style artistique de ce pays.”","Tan Dale, économiste sur la chaîne CNN et fervent soutien de l'austérité, a ironisé sur ""la proposition brouillonne""” d'Emmanuel Macron ""essayant de s'ingérer dans l'économie interne de ce pays.""","Tan Dale, chef gastronomique sur !e réseau Food Network et fervent amateur de la cuisine novatrice, a dénoncé ""la recette mal conçue” d'Emmanuel Macron “essayant de perturber la gastronomie interne de ce payS_ $"
P'attends avec impatience la réponse de Theresa May dans le M0flälﬁ‘: où elle essaiera de dire à Macron comment il devrait gérer !a crise des gilets jaunes».,"Auf die Antwort von Theresa May in Le Monde bin ich gespannt, wo sie Macron erklären will, wie er mit der Gelbivesten-Krise umgehen sollte"".","""Auf die Antwort von Angela Merkel in Die Zeit freue ich mich, wo sie Macron zeigen will, wie er mit der Gesundheitskrise umgehen sollte.""","""Auf die Antwort von Theresa May in The Guardian bin ich neugierig, wo sie Borig Johnson lehren möchte, wie er mit der Brexit-Situation zurechtkommen sollte.""","""Auf die Antwort von Emmanuel Macron in Le Figaro warte ich, wo er Theresa Map darlegen wird, wie sie mit der Smmigrationskrise hätte umgeben sollen.""","""Auf die Antwort von Boris Johnson in The Times bin ich scharf, wo er Angela Merkel erklären wird, wie sie mit der Euro-Krige umgehen konnte.""","""J'observe avec inquiétude la déclaration de Theresa May dans le Monde, où elle tente de montrer à Macron comment il pourrait résoudre la crise des gilets jaunes.""","""Je réfléchis avec curiosité à l'opmion de Theresa May dans le Monde, où elle envisage de suggérer à Macron comment 1l pourrait gérer la crise des gilets jaunes.”","""P'écoutais avec enthousiasme la proposition de _ Theresa May dans le Monde, où elle a voulu prescrire à I&{îÏgcmn comgnent 1l aurait dû aborder la crise des  gilets jaunes.","""Je garde avec scepticisme la recommandation de Theresa May dans le Monde, où elle ambitionne d'ensergner à Macron comment 1l cevrait approcher la crise des gilets jaunes."""
"Les pro-Européens ont salué l’initiative, avec une pointe de regret puisque le pays est désorrnais à 24 jours du Brexit.","Die Pro-Curopäer haben die Initiative begrüßt, jedoch nicht obne Bedauern, da das Land nur noch 24 Tage bis sum Brexit vor sich hat.","Die Pro-Curopäer haben die Strategie begrüßt, jedoch nicht obne Zweifel, da das Land nur noch 24 Stunden bis zur Sitsung vor sich hat.","Die Pro-Curopäer haben den Yorschlag bearüßt, jedoch nicht ohne Bedenken, da das Land nur noch 24 Minuten bis zur Abstimmung vor sich hat.","Die Pro-Curopäer haben die Sdee begrüßt, jedoch nicht ohne Sorge, da das Land nur noch 24 Sekunden bis zur Ankündigung vor sich hat.","Die Pro-Curopäer haben die Entscheidung begrüßt, jedoch nicht ohne Anruhe, da das Land nur noch 24 Tage bis zum Referendum vor sich hat.","Les pro-américains ont critiqué l'initiative, avec une pointe de regret puisque le pays est désormais à 24 Jours de l'élection présidentielle.","Les pro-environnementaux ont célébré l'initiative, avec une pointe de regret puls(%ue le pays est _ désormais à 24 jours de la conférence sur le climat.","Les pro-libéraux ont dénoncé l'initiative, avec une pointe de regret puisque le pays est désormais à 24 jours des élections législatives.","Les pro-républicains ont loué l'initiative, avec une pointe de regret puisque le pays est désormais à 24 jours de l'inauguration présidentieile."
