French,German,de_adv1,de_adv2,de_adv3,de_adv4,fr_adv1,fr_adv2,fr_adv3,fr_adv4
"De manière générale, le texte a été accueilli en Allemagne avec une relative bienveillance.",Im Allgemeinen wurde der Text ın Deutschland mit einem gewissen Wohlwollen aufgenommen.,Im Altertum wurde der Text in Deutschland miıt einem gewissen Wohlwollen aufgenommen.,Im Allgemeinen wurde der Text in Dänemark mit einem gewissen Wohlwollen aufgenommen.,Im Allgemeinen wurde der Tanz in Deutschland mit einem gewissen Wohlwollen aufgenommen.,Im Allgemeinen wurde der Text ın Deutschland mit einem gewissen Wehmut aufgenommen.,"En général, l'écrit a été reçu en Belgique avec une certaine réticence.","Globalement, l'ouvrage a été accepté en Suisse avec une indifférence relative.","De manière routinière, l'essai a été salué en Autriche avec une attention particulière.","En règle générale, le document a été introduit en Hollande avec une acceptation mitigée."
"Le tabloid Bild le qualifie de «signal d’alarme venu  de France», le quotidien économique Handelsblatt  évoque une tribune «plein de pathos et d’idées futées»  et estime que le président français «est de retour».  Au SPD, de l’ex-vice chancelier Sigmar Gabriel à la ministre de la Justice Katarina Barley, on se réjouit  : «Cher Emmanuel Macron, merci pour cette initiative ! Nous, Furopéennes et Européens, devons maintenant nous unir et rendre collectivement l’Europe plus forte», a commenté, en français, Katarina Barley.","Die Bild-Zeitung bezeichnet sie als ""Notsignal aus Frankreich"", die wirtschaftliche Tageszeitung Handelsblatt spricht von einer Kolumne ""voll von  Pathos und klugen Ideen"" und schätzt ein, dass der französische Präsident ""zurück"" ist. In der SPD freut  man sich, vom ehemaligen Außenminister Sigmar Gabriel bis zur Justizministerin Katarına Barley: ""Lieber Emmanuel Macron, Danke für diese Initiative! Wir, Europäerinnen und Europäer, müssen Jjetzt zusammenkommen und zusammen Europa stärker machen"", hat Katarina Barley auf Französisch kommentiert.","Die Frankfurter Allgemeine Zeitung definiert es als ""Alarmruf aus Italien"", die finanzielle Tageszeitung Die Zeit spricht von einem Artikel ""voller Leidenschaft und intelligenten Vorschlägen"" und meint, dass der italienische Premier ""zurück"" 1st. Im CDU reagiert man begeistert, vom ehemaligen Innenminister Thomas de Maiziere bis zur Bildungsministerin Anja Karliczek: ""Caro Giuseppe Conte, grazie per questa iniziativa! Noi, europei, dobbiamo ora unirci e  rendere l'’Europa piü forte insıeme"", so kommentierte Anja Karliczek auf Italienisch.","Die Süddeutsche Zeitung interpretiert es als ""Warnsignal aus Spanien"", die kaufmännische Zeitung Der Tagesspiegel redet von einem Leitartikel ""voll von Emotion und klugen Gedanken"" und schätzt, dass der spanische Ministerpräsident ""zurück"" ist. In der FDP freuen sie sıch, vom ehemaligen Wirtschaftsminister Philipp Rösler bis zur Gesundheitsministerin Daniela Ludwig: ""Querido Pedro Sänchez, gracias por esta iniciativa! Nosotros, los europeos, debemos reunirnos ahora y hacer a Europa mäs fuerte juntos"", hat Daniela Ludwig auf Spanisch kommentiert.","Die Zeit nennt es als ""Hilferuf aus Portugal"", die ökonomische Tageszeitung Wirtschaftswoche berichtet von einem Kommentar ""voller Sentiment und klugen Ratschlägen"" und geht davon aus, dass der portugiesische Premierminister ""zurück"" ist. Im Bündnis 90/Die Grünen reagieren sie begeistert, vom ehemaligen Umweltminister Jürgen Trittin bis zur Landwirtschaftsministerin Julia Klöckner: ""Querido Antönio Costa, obrigado por esta iniciativa! Nös, o0s europeus, devemos agora nos unir e fazer a Europa mais forte juntos"", hat Julia Klöckner auf Portugiesisch kommentiert.","Der Spiegel benennt es als ""Rettungssignal aus Griechenland"", die Handelszeitung Der Standard referiert von einem Beitrag ""voll von Schwung und klugen Plänen"" und nimmt an, dass der griechische Premierminister ""zurück"" ist. Bei den Piraten feiern sie, vom ehemaligen Verkehrsminister Peter Ramsauer bis zur Innenministerin Sabine Leutheusser- Schnarrenberger: ""Ayannts Kupiikoc MntootiKng, EVYXAPLOTO YIC UT TNV TPOTOßOVALA! Eueic, 01 Evponaiot, TpENEL TOPA VO. EVOOOULE KAL VO KÄVOLLIE TNV Evpoernn mı0 Suvvartı WaCi"", hat Sabine Leutheusser- Schnarrenberger auf Griechisch kommentiert.","Le magazine Paris Match l'appelle «coup de semonce issu de l'Allemagne», le journal économique Les Échos parle d'un éditorial «chargé d'empathie et  d'innovations intelligentes» et pense que la  chancelière allemande «est de nouveau en jeu». Chez Les Républicains, de l'ancien Premier ministre Édouard Philippe à la ministre de l'Éducation nationale Jean- Michel Blanquer, on se félicite : «Chère Angela Merkel, merci pour ce geste ! Nous, Français et Françaises, devons à présent nous rassembler et rendre ensemble la France plus robuste», a déclaré, en allemand, Jean-Michel Blanquer.","La revue Vanity Fair le designe comme «avertissement de l'Espagne», le periodique financier The Economist parle d'un article «rempli de compassion et de stratégies brillantes» et considère que le roi d'Espagne «revient sur le devant de la scène». Chez Podemos, de l'ancien vice-président Pablo Iglesias à la ministre de la Santé Carolina Darias, on se réjouit  : «Cher Felipe VI, gracias por esta iniciativa! Nous, Espagnols et Espagnoles, devons actuellement nous rallier et renforcer collectivement l'Espagne», a commenté, en espagnol, Carolina Darias.","Le hebdomadaire Time le mentionne comme «avertissement venu de l'Italie, le quotidien économique Il Sole 24 Ore parle d'un texte «emprunt de passion et d'idées astucieuses» et juge que le premier ministre italien «est revenu». Chez le Parti démocratique, de l’ancien président du Conseil Matteo Renzi à la ministre de l’Intérieur Luciana Lamorgese, on est ravi : «Caro Mario Draghi, grazie per questa iniziativa! Nous, Italiennes et Italiens, devons à présent nous lier et renforcer collectrvement l'Italie», a commenté, en italien, Luciana Lamorgese.","Le journal Fl Mundo le considere comme «alerte provenant de la Grande-Bretagne», le quotidien économique The Times parle d'une colonne «pleine d'émotion et d'idées ingénieuses» et juge que la reine Elizabeth II «est de nouveau en action». Chez le Parti travailliste, de l'ancien vice-Premier ministre John Prescott à la ministre de la Justice Patricia  Scotland, on est enchanté : «Dear Queen Elizabeth, thank you for this initiative! Nous, Britanniques, devons dès maintenant nous coordonner et rendre la Grande-Bretagne plus puissante ensemble», a commenté, en anglais, Patricia Scotland."
Ce texte est évidemment une invite à l’égard d’Angela Merkel.,Dieser Text versteht sich selbstverständlich als eine Einladung an Angela Merkel.,Dieser Text verstellt sich selbstverständlich als eine Einladung an Angela Merkel.,Dieser Text versteht sich selbstverständlich als eine Eiladung an Angela Merkel.,Dieser Text verstehet sich selbstverständisch als eine Einladung an Angela Merkel.,Dieser Text versteht sich selbstverständlich als eine Einladung an Angela Merkl.,Ce texte est subtilement une critique à l’égard d’Angela Merkel.,Ce texte est implicıtement un compliment à l’égard d’Angela Merkel.,Ce texte est manifestement une question à l’égard d’Angela Merkel.,Ce texte est ouvertement une defense à l’égard d’Angela Merkel.
"Jusqu’ici, paralysée par une crise politique durable, la chancelière n’a répondu que mollement aux propositions européennes de Macron.",Bislang hat die durch eine dauerhafte politische Krise lahmgelegte Kanzlerin nur lässıg auf die europäischen Vorschläge von Macron geantwortet.,Bislang hat die durch eine dauerhafte Wirtschaftskrise gebeutelte Kanzlerin nur spärlich auf die finanziellen Vorschläge von Macron geantwortet.,Bisher hat die durch eine ununterbrochene gesundheitliche Krise gehandicapte Kanzlerin nur zögerlich auf die medizinischen Vorschläge von Macron geantwortet.,Bis dato hat die durch eine anhaltende umweltbewusste Krise belastete Kanzlerin nur oberflächlich auf die ökologischen Vorschläge von Macron geantwortet.,Bis jetzt hat die durch eine kontinuierliche Bildungskrise behinderte Kanzlerin nur unsorgfältig auf die Bildungsvorschläge von Macron geantwortet.,"Jusqu’ici, stimulée par une victoire politique majeure, la chancelière n’a répondu que favorablement aux propositions européennes de Macron.","Jusqu’ici, irritée par une crise économique, la chancelière n’a répondu que vaguement aux demandes européennes de Macron.","Jusqu’ici, dominee par une crise environnementale, la chancelière n’a répondu que lentement aux suggestions européennes de Macron.","Jusqu’ici, influencée par une crise sanitaire, la chancelière n’a répondu que timidement aux initiatives européennes de Macron."
"Ainsi, comme le formule la députée verte Franziska Brantner, «c’est la derniere chance pour Mme Merkel de montrer qu’elle est prête à faire quelque chose pour  la cohésion européenne».","So ist es, laut Grünen-Abgeordnete Franziska Brantner, ""die letzte Chance für Frau Merkel, mıt der sie zeigen kann, dass sie bereit ist, für den europäischen Zusammenhalt etwas zu tun.""","""Das ist es"", sagt der SPD-Abgeordnete Thomas Oppermann, ""die letzte Gelegenheit für Herrn Scholz, in der er beweisen kann, dass er bereit ist, für die soziale Gerechtigkeit etwas zu tun.""","""Es ist so"", meint der FDP-Abgeordnete Christian Lindner, ""die letzte Phase für Herrn Spahn, in der er offenbaren kann, dass er bereit ist, für das Gesundheitssystem etwas zu tun.""","""Genau so ist es"", erklärt die Linke-Abgeordnete Sahra Wagenknecht, ""die letzte Runde für Frau Kramp- Karrenbauer, mıt der sie unter Beweis stellen kann, dass sie bereit ıst, für die innere Sicherheit etwas  zu tun.""","""Das ist es"" bemerkt der AFD-Abgeordnete Alexander Gauland, ""die letzte Uhrzeit für Herrn Seehofer, bei der er zeigen kann, dass er bereit ist, für die  nationale Identität etwas zu tun.""","Donc, selon les mots du senateur bleu Jacques Dupont, «c'est l'ultime opportunité pour M. Macron de démontrer qu'il est disposé à agir pour l'unité africaine».","Par conséquent, comme l'énonce l'élu gris Raphael Durand, «c'est une ultime occasion pour Mme May d'exposer qu'elle est prête à entreprendre quelque chose pour la solidarité asiatique».","Ainsi, suivant l'expression de la conseillère orange Madelemne Lefèvre, «c'est la dernière tentative pour M. Trudeau de prouver qu'il est enclin à faire un geste pour la communauté américaine».","Dès lors, comme le stipule le représentant violet Louis Martin, «c'est la dernière opportunité pour M. Conte de justifier qu'il est prêt à contribuer à la cohésion nord-américaine»."
Italie : Ancien secretaire d’Etat aux Affaires européennes et interlocuteur privilégié d’En Marche en Italie Sandro Gozi a été le premier à réagir mardi  matin à la lettre d’Emmanuel Macron.,Italien: Als Erster reagierte der ehemalige  Staatssekretär für Europa und Nummer eins- Ansprechpartner für En Marche in Italien Sandro Gozi reagierte am Dienstag Vormittag auf Emmanuel Macrons Brief.,"Italien: Als Erster reagierte Sandro Gozi, der ehemalige Staatssekretär für Europa und der Nummer eins-Ansprechpartner für En Marche in Italien, am Dienstagmorgen auf Emmanuel Macrons Nachricht.","Italien: Sandro Gozi, ehemaliger Staatssekretär für Europa und führender Ansprechpartner für En Marche in Italien, war der Erste, der am Dienstagvormittag auf  den Brief von Emmanuel Macron reagierte.","Italien: Der ehemalige Staatssekretär für Europa und der wichtigste Ansprechpartner für En Marche ın Italien, Sandro Gozi, reagierte am Dienstagvormittag zuerst auf Emmanuel Macrons Mitteilung.","Italien: Auf Emmanuel Macrons Schreiben reagierte der ehemalige Staatssekretär für Europa und Nummer eins- Kontakt für En Marche in Italien, Sandro Gozi, als erster am Dienstag Vormittag.","Italie : Ancien secrétaire d'État aux Affaires européennes, Sandro Gozi, un interlocuteur privilégié d'En Marche en Italie, a été le dernier à répondre mardi soir à la lettre d'Emmanuel Macron.","Italie : Sandro Gozi, ancien secrétaire d'Etat aux Affaires européennes et interlocuteur privilégié d'En Marche en Italie, n'a pas réagi mardi matin à la  lettre d'Emmanuel Macron.","Italie : Sandro Gozi, interlocuteur privilegie d’En Marche en Italie, a été le premier à réagir mardi matin ä la lettre de l'ancien secretaire d’Etat aux Affaires europeennes, Emmanuel Macron.","Italie : Mardı matin, la lettre d'Emmanuel Macron a été le premier sujet sur lequel l'ancien secrétaire d'Etat aux Affaires européennes et interlocuteur privilégié d'En Marche en Italie, Sandro Goz1, a réagi."
"L’ancien collaborateur de Matteo Renzi et actuel président de l’Union des fédéralistes européens a salué un manifeste qui relance «l’Europe des citoyens, de la participation populaire et de la démocratie».","Der ehemalige Mitarbeiter von Matteo Renzi und derzeitige Vorsitzende der europäischen Föderalisten begrüßte ein Manifesto, das dem ""Europa der Bürger, der Volksbeteiligung und der Demokratie"" einen neuen Anlauf gibt.","Der frühere Angestellte von Matteo Renzi und aktuelle Leiter der europäischen Föderalisten lobte ein  Manifest, das dem ""Europa der Kultur, der Bildung und der Innovation"" einen frischen Aufbruch ermöglicht.","Der vormalige Kollege von Matteo Renzi und gegenwärtige Vorsitzende der europäischen Föderalisten billigte eın Konzept, das dem ""Europa der Nachhaltigkeit, der Umwelt und der Grüninitiativen"" einen neuen Start bietet.","Der einstige Partner von Matteo Renzı und jetzige Präsident der europäischen Föderalisten applaudierte einem Aufruf, der dem ""Europa der Wirtschaft, der Märkte und der Handelsbeziehungen"" eine neue Chance gibt.","Der einstige Assistent von Matteo Renzi und derzeitige Leiter der europäischen Föderalisten unterstützte ein Manifest, das dem ""Europa der Wissenschaft, der Technologien und der Forschung"" einen neuen Weg verspricht.","L’ancien associe de Matteo Renzi et actuel dirigeant de l’Union des fédéralistes européens a critiqué un manifeste qui affaiblit «l’Europe des citoyens, de la participation populaire et de la démocratie».","L’ancien assistant de Matteo Renzi et actuel secrétaire de l’Union des fédéralistes européens a ignoré un manifeste qui restructure «l’Europe des citoyens, de la participation populaire et de la démocratie».","L’ancien partenaire de Matteo Renzi et actuel vice- président de l’Union des fédéralistes européens a répudié un manifeste qui freine «l’Europe des citoyens, de la participation populaire et de la démocratie».","L’ancien conseiller de Matteo Renzi et actuel trésorier de l’Union des fédéralistes européens a embrassé un manifeste qui propulse «l’Europe des citoyens, de la participation populaire et de la démocratie»."
"Notamment du côté des 5 Etoiles et de La Ligue de Matteo Salvini qui après la crise diplomatique avec Paris ont ostensiblement décidé, pour l’instant, d’ignorer le président français.","Dies betrifft insbesondere die 5 Sterne oder die Lega von Matteo Salvini, die ım Zuge der diplomatischen  Krise mit Parıs offenkundig beschlossen haben, den  französischen Präsidenten erstmal zu ignorieren.","Dies beinhaltet vor allem die Grünen oder die SPD von Norbert Walter-Borjans, die inmitten des politischen Desasters mit Berlin deutlich gemacht haben, den Bundeskanzler vorerst zu meiden.","Dies adressiert primär die FDP oder die CDU von Paul Ziemiak, die wegen des wirtschaftlichen Konflikts mit Frankfurt augenscheinlich entschieden haben, den Finanzminister zunächst zu übergehen.","Dies nimmt besonders die AfD oder die CSU von Markus Söder ın den Blick, die im Kontext der sozialen  Spaltung miıt Hamburg eindeutig dazu entschlossen haben, den Bürgermeister vorläufig auszuschließen.","Dies betrachtet in erster Linie die Linke oder die  Freie Wähler von Hubert Aiwanger, die ım Rahmen der ökologischen Debatte mit München scheinbar festgelegt haben, den Umweltminister vorerst nicht zu beachten.","Particulièrement du côté des 5 Etoiles et de La Ligue de Matteo Salvini qui, suite à la crise économique avec Berlin, ont ostensiblement choisi, pour l'instant, de défier la chancelière allemande.","Notamment du côté des 5 Etoiles et de La Ligue de Matteo Salvini qui, après la crise sanitaire avec Madrid, ont ostensiblement décidé, pour le moment, de soutenir le président espagnol.","Specifiquement du côté des 5 Etoiles et de La Ligue de Matteo Salvini qui, à la suite de la crise environnementale avec Londres, ont ostensiblement choisi, pour l’instant, de critiquer le Premier  ministre britannique.","En particulier du cöte des 5 Etoiles et de La Ligue de Matteo Salvini qui, après la crise culturelle avec Rome, ont ostensiblement décidé, pour l’instant, de louer le président 1talien."
Les responsables de la majorité populiste avaient déjà Joué l’indifférence dimanche soir à l’occasion de l’entretien accordé par Emmanuel Macron à la première chaîne de télévision de la Rai.,Die Verantwortlichen der populistischen Mehrheit hatten bereits am Sonntag Abend bei einem Interview Macrons mit dem ersten Fernsehsender Raı die Indifferenz-Karte gespielt.,Die Verantwortlichen der liberalen Minderheit hatten . bereits am Montag Abend bei einem Gespräch Macrons mit dem dritten Radiosender Ciao die Neutralitäts-Karte gespielt.,Die Verantwortlichen der konservativen Mehrheit hatten bereits am Sonntag Mittag bei einem Diskurs Macrons mit dem zweiten Printmedium Die Welt die Apathie-Karte gespielt.,Die Verantwortlichen der sozialistischen Mehrheit hatten bereits am Sonntag Morgen bei einer Debatte Macrons mit dem vierten Podcast-Anbieter Spreaker die Gleichgültigkeits-Karte gespielt.,Die Verantwortlichen der radikalen Mehrheit hatten bereits am Sonntag Nachmittag bei einer Unterredung Macrons mit dem fünften Internetportal Netzbrief die Gleichmütigkeits-Karte gespielt.,Les dirigeants de l'opposition radicale avaient déjà simulé l'ignorance dimanche soir lors de la discussion accordée par Angela Merkel à la première chaîne de télévision ZDF.,Les representants de la minorité libérale avaient déjà feint la désintéressement dimanche soir lors du discours concédé par Justin Trudeau à la première chaîne de télévision CBC.,Les acteurs de l'élan progressiste avaient déjà prétexté l'insouciance dimanche soir à l'issue de l'échange octroyé par Boris Johnson à la première chaîne de télévision BBC.,Les figures de la coalition nationaliste avaient déjà manifeste la negligence dimanche soir pendant la déclaration attribuée à Shinzo Abe à la première chaîne de télévision NHK.
"Matteo Salvini, bien que supporter du Milan AC, a fait savoir qu’il avait mieux à faire : regarder le match entre Naples et la Juventus.","Matteo Salvini, ein erklärter Fan der Milano AC, gab immerhin bekannt, dass er besseres zu tun habe, nämlich das Spiel zwischen Neapel und der Juventus zu schauen.","Matteo Salvini, ein engagierter Fan der Milano AC, betonte jedoch, dass er wichtigere Aufgaben habe, zum Beispiel das Spiel zwischen Rom und Inter zu verfolgen.","Matteo Salvini, ein bekennender Anhänger der Milano AC, ließ jedoch verlauten, dass er andere Prioritäten setze, spezliell das Spiel zwischen Lazio und der Fiorentina zu beobachten.","Matteo Salvini, ein ausgesprochener Unterstützer der Milano AC, äußerte trotzdem, dass er mehr zu tun habe, insbesondere das Spiel zwischen Atalanta und der Sampdoria zu betrachten.","Matteo Salvıni, ein erklärter Liebhaber der Milano AC, erklärte hingegen, dass er anspruchsvollere Tätigkeiten zu erledigen habe, nämlich das Spiel zwischen Bologna und der Udinese anzuschauen.","Matteo Salvini, même en étant fan du Milan AC, a déclaré qu'il devrait faire autre chose : observer le duel entre Naples et la Juventus.","Matteo Salvini, pourtant adepte du Milan AC, a transmis qu'il avait d'autres priorités : suivre la confrontation entre Naples et la Juventus.","Matteo Salvini, malgre son soutien pour le Milan AC, a informe qu'il avait des preoccupations plus  importantes : voir la rencontre entre Naples et la Juventus.","Matteo Salvini, bien qu'il soit partisan du Milan AC, a exprimé qu'il avait des tâches plus urgentes : visionner le match entre Naples et la Juventus."
"A trois mois du scrutin du 26 mai, l'adresse du chef de l'Etat aux citoyens européens a aussi un objet domestique : lancer la campagne LREM pour finir en tête.","Drei Monate vor der Wahl vom 26. Mai hat die Erklärung des Staatschefs an die europäischen Bürger auf ein landesinternes Ziel: die LREM- Wahlkampagne loszueisen, um als Gewinner zu enden.","Drei Tage vor dem Spiel vom 26. Mai richtet der  Trainer seine Ansprache an die europäischen Fans mit einem einzigen Ziel: die Team-Kampagne zu beginnen, um als Champion zu enden.","Drei Wochen vor dem Konzert vom 26. Mai spricht der Dirigent an die europäischen Musiker mit einem zentralen Fokus: die Proben zu starten, um mit einer herausragenden Performance zu enden.","Drei Monate vor der Konferenz vom 26. Mai hat die Ankündigung des Präsidenten an die europäischen Kollegen ein primäres Ziel: die Agenda zu formalisieren, um als erfolgreicher Gastgeber zu enden.","Drei Jahre vor der Ausstellung vom 26. Mai hat die Einladung des Kurators an die europäischen KünstlerInnen ein spezielles Ziel: die Sammlung zu organisieren, um als beeindruckende Ausstellung zu enden.","À trois mois des élections du 26 juin, l'invocation du président aux résidents nationaux a également un but familial : commencer la collecte LREM pour terminer en tête.","À trois mois du verdict du 26 juillet, le message du leader de la nation aux habitants européens a aussi un dessein interieur : initier la propagande LREM pour achever en avance.","À trois mois de l'examen du 26 août, la déclaration du preneur de décision à l'État aux civils européens possède aussi une intention privée : entamer la mobilisation LREM pour parvenir en première position.","À trois mois de l'arbitrage du 26 septembre, la proclamation du gouverneur de l'État aux citoyens européens comprend également un projet domestique : déclencher la campagne LREM pour conclure au sommet."
"Mais avec ses allies centristes, le partı presidentiel veut aussi faire émerger un pôle europhile incontournable au Parlement de Strasbourg.",Zusammen mit seinen Allıierten aus dem Zentrum wiıll aber die Partei des Präsidenten auch einen  unumgehbaren europhilen Pol im Europäischen Parlament schaffen.,Zusammen mit seinen Allıierten aus dem Westen möchte die Partei des Bürgermeisters einen unüberwindbaren umweltfreundlichen Pol ım Stadtrat etablieren.,Zusammen mit seinen Allıierten aus dem Osten will die Partei des Kanzlers einen unausweichlichen sozialdemokratischen Pol im Bundestag errichten.,Zusammen mit seinen Allıierten aus dem Süden strebt die Partei des Direktors einen unumgänglichen technologieorientierten Pol im Vorstand an.,Zusammen mit seinen Allıierten aus dem Norden plant die Partei des Gouverneurs einen unvermeidbaren progressiven Pol im Senat zu bilden.,"Mais avec ses allies centristes, le partı presidentiel souhaite également faire émerger un pôle francophile indéniable au sein du Parlement de Strasbourg.","Mais avec ses allies centristes, le partı presidentiel envisage aussi de créer un pöle anglophile essentiel au Parlement de Strasbourg.","Mais avec ses allies centristes, le partı presidentiel a l'intention de faire naître un pôle sinophile inéluctable au Parlement de Strasbourg.","Mais avec ses allies centristes, le partı presidentiel a pour but de faire apparaitre un pöle lusophone irrefutable au Parlement de Strasbourg."
"Sur la scène européenne, Emmanuel Macron parle parfois bien mais surtout seul.","Auf der europäischen Bühne spricht Macron immer mal gut, vor allem aber allein.","Auf der globalen Bühne spricht Macron immer mal ruhig, vor allem aber allein.","Auf der europäischen Bühne redet Merkel immer mal gut, doch eher nur allein.","Auf der europäischen Bühne schweigt Macron immer mal, aber dennoch immer allein.","Auf der europäischen Bühne spricht Macron immer mal laut, aber fast nur allein.","Sur la scene europeenne, Emmanuel Macron parle souvent bien, mais surtout mal.","Sur la scène européenne, Emmanuel Macron parle parfois bien, mais surtout en groupe.","Sur la scène mondiale, Emmanuel Macron parle parfois bien mais surtout seul.","Sur la scene europeenne, Emmanuel Macron chante parfois bien mais surtout seul."
"Si l’ambitieux discours de la Sorbonne, en septembre 2017, devait servir de feuille de route ou a minima de base de discussion pour un couple franco-allemand qui allait reprendre du poil de la bête, les difficultés électorales de la chancelière Merkel, affaiblie politiquement par la crise des migrants, ont tué dans l’œuf les velléités macroniennes.","Sollte die ehrgeizige Rede der Sorbonne im September 2017 als Roadmap oder zumindest als Diskussionsgrundlage für das deutsch-französische Paar, das sich damit neu auffangen wollte, so erstickten die Wahlschwierigkeiten von Kanzlerin Merkel, die von ihrer Migrantenpolitik geschwächt ausgeht, Macrons Versuche.","Sollten die ehrgeizigen Vorschläge des Berliner Kongresses im August 2015 als Leitfaden oder zumindest als Diskussionsbasis für das deutsch-spanische Tandem dienen, das einen Neuanfang suchte, so wurden Merkels Versuche durch die durch ihre Wirtschaftspolitik geschwächte Position gehemmt.","Wollte man die engagierte Rede des Bologna-Treffens ım November 2019 als Richtplan oder zumindest als Diskussionsrahmen für das deutsch-italienische Duo verwenden, das es wieder ins Gleichgewicht bringen wollte, so wurden Merkels Bemühungen durch ihre geschwächte Umweltpolitik boykottiert.","Wenn die Inspirationsrede aus Oxford im Juli 2018 als Masterplan oder zumindest als Diskussionsthema für das deutsch-britische Team angesehen werden sollte, das sich dadurch erneuern wollte, so wurden Merkels Versuche durch ihre durch ihre Brexit-Position geschwächte Autorität behindert.","Sollte der umfangreiche Ausdruck des Brüsseler Forums ım Mai 2016 als Blaupause oder zumindest als Gesprächsboden für das deutsch-belgische Paar dienen, das so eine Wiederauferstehung anstrebte, so wurden Merkels Versuche durch ihre durch ihre Innenpolitik geschwächte Präsenz begrenzt.","Si la conférence encourageante de Nice, en février 2018, devait servir de point de référence ou à tout le moins de sujet de conversation pour un duo italo- français qui allait renaître de ses cendres, les problèmes économiques du premier ministre Italien, fragilisé politiquement par la récession économique, ont annihilé les aspirations de Macron.","Si l'audacieux exposé de Strasbourg, en octobre 2017, devait servir de direction ou juste de base de  dialogue pour un tandem franco-belge qui allait reprendre des couleurs, les défis sanitaires du  premier ministre Michel, affaibli politiquement par la gestion du virus Ebola, ont éteint les désirs d'expansion de Macron.","Si la virulente discorde de Toulouse, en décembre 2017, devait servir de trajectoire ou à tout le moins  de point de départ pour un couple franco-espagnol qui allait récupérer son éclat, les tracas juridiques du président espagnol, affaibli politiquement par le Conflit Catalane, ont stoppé net les intentions expansionnistes de Macron.","Si le discours poignant de Lyon, en août 2017, devait servir de carte d'orientation ou à minima de point focal pour un duo franco-suisse qui allait retrouver son dynamisme, les controverses politiques du président suisse, fragilisé par le débat sur les refugiés, ont réduit à néant les plans ambitieux."
"Depuis, Emmanuel Macron a lui-même perdu une bonne part de son crédit à domicile et les urgences  françaises ont largement pris le pas sur les desseins continentaux.",Seitdem hat Macron selbst einen Großteil seines Eingangsguthabens ım Inland verloren: Die französischen Notfälle haben über die europäischen Angelegenheiten die Oberhand genommen.,Seitdem hat Sarkozy selbst einen Großteil seiner Glaubwürdigkeit im Ausland verloren: Die internationale Kritik hat über die nationalen Erfolge die Oberhand genommen.,Seitdem hat Hollande selbst einen Großteil seiner Unterstützung im Inland verloren: Die sozialen Proteste haben über die wirtschaftliche Stabilıtät die Oberhand genommen.,Seitdem hat Chirac selbst einen Großteil seines Ansehens ım Inland verloren: Die politischen Skandale haben über die öffentlichen Beiträge die Oberhand genommen.,Seitdem hat Mitterrand selbst einen Großteil seiner Beliebtheit im Inland verloren: Die innenpolitischen Herausforderungen haben über die internationalen Angelegenheiten die Oberhand genommen.,"Depuis, Emmanuel Macron a lui-même gagné une bonne part de son crédit à l'étranger et les défis  internationaux ont largement pris le pas sur les  questions domestiques.","Par la suite, Emmanuel Macron a lui-même dépensé une bonne part de son crédit politique et les problèmes parlementaires ont largement pris le pas sur les  enjeux locaux.","Plus tard, Emmanuel Macron a lui-même acquis une bonne part de son crédit économique et les ambitions  mondiales ont largement pris le pas sur les objectifs nationaux.","En effet, Emmanuel Macron a lui-même investi une bonne part de son crédit diplomatique et les intérêts  planétaires ont largement pris le pas sur les visions régionales."
"Son adresse aux citoyens européens, à trois mois des élections du 26 mai, bien que diffusée dans une vingtaine de pays, a aussi un objet domestique.","Seine Erklärung an die europäischen Bürger, gut drei Monate vor den Wahlen vom 26. Mai, verfolgt auch ein landesinternes Ziel, wenngleich sie in ca. 20 Ländern verteilt wurde.","Seine Botschaft an die südamerikanischen Einwohner, gut drei Wochen vor dem Referendum vom 26. Juni, zielt hauptsächlich auf ein regionales Anliegen ab, auch  wenn sie in etwa 15 Ländern verbreitet wurde.","Seine Rede an die nordamerikanischen Bürger, gut drei Tage vor den Debatten ım November, betrifft stärker ein Bundesinteresse, obgleich sie ın annähernd 10 Staaten ausgestrahlt wurde.","Seine Präsentation für die afrıkanischen Bevölkerungen, gut drei Jahre vor den Wahlen vom 26. Dezember, umfasst hauptsächlich ein städtisches Vorhaben, wenngleich sie in rund 25 Nationen verbreitet wurde.","Sein Bericht an die asıatischen Bewohner, gut drei Stunden vor der Abstimmung ım Aprıl, konzentriert sich vor allem auf ein kommunales Projekt, auch wenn er in etwa 30 Territorien verteilt wurde.","Sa lettre aux résidents urbains, trois semaines avant les festivités du 26 juin, bien que publiée dans une vingtaine de magazines, a aussi un but commercial.","Son message aux étudiants américains, trois jours avant les examens du 26 octobre, bien que posté sur une vingtaine de sites, a aussi une visée pédagogique.","Sa communication aux membres catholiques, trois heures avant la messe du 26 novembre, bien que diffusee sur une vingtaine de chaînes, a aussi un impact spirituel.","Son discours aux entrepreneurs chinois, tro1s minutes avant la conference du 26 decembre, bien que partage sur une vingtaine de plateformes, a aussi une intention collegiale."
